2023-7-10 2023-7-11 2023-7-12 2023-7-13 2023-7-14 2023-7-15 2023-7-16 2023-7-18
Jaylen Harvey	['89', '89', '89', '89', '89', '89', '89', '89']	['89', '89', '89', '89', '89', '89', '89', '89']	['80', '80', '80', '80', '80', '80', '80', '80']	['5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8']	EDGE	Potomac	MD	False	False	
Jaylen Heyward	['93', '93', '93', '93', '93', '93', '93', '93']	['91', '91', '91', '91', '91', '91', '91', '91']	['84', '84', '84', '84', '84', '84', '84', '84']	['5.9', '5.9', '5.9', '5.9', '5.9', '5.9', '5.9', '5.9']	S	Rockledge	FL	True	Georgia Bulldogs	
Jaylen Mbakwe	['97', '97', '97', '97', '97', '97', '97', '97']	['98', '98', '98', '98', '98', '98', '98', '98']	['91', '91', '91', '91', '91', '91', '91', '91']	['6.0', '6.0', '6.0', '6.0', '6.0', '6.0', '6.0', '6.0']	ATH	Pinson	AL	True	Alabama Crimson Tide	
Jaylen McClain	['92', '92', '92', '92', '92', '92', '92', '92']	['89', '89', '89', '89', '89', '89', '89', '89']	['83', '83', '83', '83', '83', '83', '83', '83']	['5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6']	S	West Orange	NJ	True	Ohio State Buckeyes	
Jaylen Neal	['87', '87', '87', '87', '87', '87', '87', '87']	['-', '-', '-', '-', '-', '-', '-', '-']	['76', '76', '76', '76', '76', '76', '76', '76']	['5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6']	ATH	Buford	GA	False	False	
Jaylen Thompson	['86', '86', '86', '86', '86', '86', '86', '86']	['88', '88', '88', '88', '88', '88', '88', '88']	['80', '80', '80', '80', '80', '80', '80', '80']	['5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8']	CB	Murfreesboro	TN	True	Michigan State Spartans	
Jaylin Jones	['88', '88', '88', '88', '88', '88', '88', '88']	['86', '86', '86', '86', '86', '86', '86', '86']	['-', '-', '-', '-', '-', '-', '-', '-']	['-', '-', '-', '-', '5.6', '5.6', '5.6', '5.6']	EDGE	Beaumont	TX	False	False	
Jaylin Lackey	['89', '89', '89', '89', '89', '89', '89', '89']	['87', '87', '87', '87', '87', '87', '87', '87']	['78', '78', '78', '78', '78', '78', '78', '78']	['5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6']	CB	Snellville	GA	True	Virginia Cavaliers	
Jayshawn Ross	['88', '88', '88', '88', '88', '88', '88', '88']	['88', '88', '88', '88', '88', '88', '88', '88']	['80', '80', '80', '80', '80', '80', '80', '80']	['5.9', '5.9', '5.9', '5.9', '5.9', '5.9', '5.9', '5.9']	EDGE	Kansas City	MO	False	False	
Jeffery Rush	['88', '88', '88', '88', '88', '88', '88', '88']	['94', '94', '94', '94', '94', '94', '94', '94']	['83', '83', '83', '83', '83', '83', '83', '83']	['5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8']	DL	Pascagoula	MS	True	Ole Miss Rebels	
Jeilani Davis	['88', '88', '88', '88', '88', '88', '88', '88']	['87', '87', '87', '87', '87', '87', '87', '87']	['78', '78', '78', '78', '78', '78', '78', '78']	['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']	S	Santa Ana	CA	True	Utah Utes	
Jelani Watkins	['90', '90', '90', '90', '90', '90', '90', '90']	['92', '92', '92', '92', '92', '92', '92', '92']	['84', '84', '84', '84', '84', '84', '84', '84']	['5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8']	WR	Houston	TX	False	False	
Jensen Somerville	['88', '88', '88', '88', '88', '88', '88', '88']	['87', '87', '87', '87', '87', '87', '87', '87']	['80', '80', '80', '80', '80', '80', '80', '80']	['5.5', '5.5', '5.5', '5.5', '5.5', '5.5', '5.5', '5.5']	OT	Lehi	UT	True	Ucla Bruins	
Jeremiah Beaman	['93', '93', '93', '93', '93', '93', '93', '93']	['93', '93', '93', '93', '93', '93', '93', '93']	['83', '83', '83', '83', '83', '83', '83', '83']	['5.9', '5.9', '5.9', '5.9', '5.9', '5.9', '5.9', '5.9']	DL	Birmingham	AL	True	Alabama Crimson Tide	
Jeremiah Beasley	['90', '90', '90', '90', '90', '90', '90', '90']	['90', '90', '90', '90', '90', '90', '90', '90']	['79', '79', '79', '79', '79', '79', '79', '79']	['5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8']	LB	Belleville	MI	True	Michigan Wolverines	
Jeremiah Marcelin	['88', '88', '88', '88', '88', '88', '88', '88']	['87', '87', '87', '87', '87', '87', '87', '87']	['79', '79', '79', '79', '78', '78', '78', '78']	['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']	LB	Miami	FL	True	Pittsburgh Panthers	
Jeremiah McClellan	['92', '92', '92', '92', '92', '92', '92', '92']	['93', '93', '93', '93', '93', '93', '93', '93']	['81', '81', '81', '81', '81', '81', '81', '81']	['5.9', '5.9', '5.9', '5.9', '5.9', '5.9', '5.9', '5.9']	WR	Saint Louis	MO	False	False	
Jeremiah Melvin	['88', '88', '88', '88', '88', '88', '88', '88']	['88', '88', '88', '88', '88', '88', '88', '88']	['77', '77', '77', '77', '77', '77', '77', '77']	['5.4', '5.4', '5.4', '5.4', '5.4', '5.4', '5.4', '5.4']	WR	Fayetteville	NC	True	Wake Forest Demon Deacons	
Jeremiah Newcombe	['89', '89', '89', '89', '89', '89', '89', '89']	['90', '90', '90', '90', '90', '90', '90', '90']	['79', '79', '79', '79', '79', '79', '79', '79']	['5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8']	CB	Queen Creek	AZ	True	Oklahoma Sooners	
Jeremiah Smith	['98', '98', '98', '98', '98', '98', '98', '98']	['98', '98', '98', '98', '98', '98', '98', '98']	['90', '90', '90', '90', '90', '90', '90', '90']	['6.1', '6.1', '6.1', '6.1', '6.1', '6.1', '6.1', '6.1']	WR	Hollywood	FL	True	Ohio State Buckeyes	
Jeremias Heard	['90', '90', '90', '90', '90', '90', '90', '90']	['85', '85', '85', '85', '85', '85', '85', '85']	['-', '-', '-', '-', '-', '-', '-', '-']	['5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6']	DL	Rome	GA	True	Tennessee Volunteers	
Jeremy Hecklinski	['87', '87', '87', '87', '87', '87', '87', '87']	['87', '87', '87', '87', '87', '87', '87', '87']	['76', '76', '76', '76', '76', '76', '76', '76']	['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']	QB	Marietta	GA	True	Wake Forest Demon Deacons	
Jeremy Payne	['88', '88', '88', '88', '88', '88', '88', '88']	['90', '90', '90', '90', '90', '90', '90', '90']	['82', '82', '82', '82', '82', '82', '82', '82']	['5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8']	RB	Missouri City	TX	True	Tcu Horned Frogs	
Jeremy Scott	['85', '85', '85', '85', '85', '85', '85', '85']	['85', '85', '85', '85', '85', '85', '85', '85']	['-', '-', '-', '-', '-', '-', '-', '-']	['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']	WR	Jackson	MS	True	Ole Miss Rebels	
Jeremy St. Hilaire	['89', '89', '89', '89', '89', '89', '89', '89']	['88', '88', '88', '88', '88', '88', '88', '88']	['77', '77', '77', '77', '77', '77', '77', '77']	['5.5', '5.5', '5.5', '5.5', '5.5', '5.5', '5.5', '5.5']	QB	Chattanooga	TN	True	Vanderbilt Commodores	
Jericho Johnson	['91', '91', '91', '91', '91', '91', '91', '91']	['92', '92', '92', '92', '92', '92', '92', '92']	['82', '82', '82', '82', '82', '82', '82', '82']	['5.9', '5.9', '5.9', '5.9', '5.9', '5.9', '5.9', '5.9']	DL	Fairfield	CA	False	False	
Jerod Smith	['88', '88', '88', '88', '88', '88', '88', '88']	['92', '92', '92', '92', '92', '92', '92', '92']	['82', '82', '82', '82', '82', '82', '82', '82']	['5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8']	DL	Cheshire	CT	True	Michigan Wolverines	
Jerrae Hawkins	['90', '90', '90', '90', '90', '90', '90', '90']	['91', '91', '91', '91', '91', '91', '91', '91']	['82', '82', '82', '82', '82', '82', '82', '82']	['5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8']	WR	Wheeling	WV	True	Florida Gators	
Jerrick Gibson	['93', '93', '93', '93', '93', '93', '93', '93']	['93', '93', '93', '93', '93', '93', '93', '93']	['87', '87', '87', '87', '87', '87', '87', '87']	['5.9', '5.9', '5.9', '5.9', '5.9', '5.9', '5.9', '5.9']	RB	Gainesville	FL	True	Texas Longhorns	
Jewlyen Thomas-Roberts	['86', '86', '86', '86', '86', '86', '86', '86']	['86', '86', '86', '86', '86', '86', '86', '86']	['-', '-', '-', '-', '-', '-', '-', '-']	['-', '-', '-', '-', '-', '-', '-', '-']	TE	Richardson	TX	False	False	
Jide Abasiri	['88', '88', '88', '88', '88', '88', '88', '88']	['86', '86', '86', '86', '86', '86', '86', '86']	['76', '76', '76', '76', '76', '76', '76', '76']	['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']	DL	Savage	MN	True	Minnesota Golden Gophers	
Jimothy Lewis	['90', '90', '90', '90', '90', '90', '90', '90']	['93', '93', '93', '93', '93', '93', '93', '93']	['81', '81', '81', '81', '81', '81', '81', '81']	['5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8']	IOL	Madison	MS	True	Mississippi State Bulldogs	
Jiquavious Marshall	['89', '89', '89', '89', '89', '89', '89', '89']	['87', '87', '87', '87', '87', '87', '87', '87']	['-', '-', '-', '-', '-', '-', '-', '-']	['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']	ATH	Macon	GA	True	Kentucky Wildcats	
Jivan Baly	['85', '85', '85', '85', '85', '85', '85', '85']	['86', '86', '86', '86', '86', '86', '86', '86']	['-', '-', '-', '-', '-', '-', '-', '-']	['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']	CB	Norcross	GA	True	Nc State Wolfpack	
Jo'Ziah Edmond	['87', '87', '87', '87', '87', '87', '87', '87']	['88', '88', '88', '88', '88', '88', '88', '88']	['76', '76', '76', '76', '76', '76', '76', '76']	['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']	ATH	Nappanee	IN	True	Purdue Boilermakers	
Joel Rogers	['91', '91', '91', '91', '91', '91', '91', '91']	['89', '89', '89', '89', '90', '90', '90', '90']	['82', '82', '82', '82', '82', '82', '82', '82']	['5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6']	S	Saint Francisville	LA	True	Lsu Tigers	
Joey Olsen	['91', '91', '91', '91', '91', '91', '91', '91']	['89', '89', '89', '89', '89', '89', '89', '89']	['82', '82', '82', '82', '82', '82', '82', '82']	['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']	TE	Lake Oswego	OR	True	Usc Trojans	
Johann Cardenas	['91', '91', '91', '91', '91', '91', '91', '91']	['88', '88', '88', '88', '88', '88', '88', '88']	['79', '79', '79', '79', '79', '79', '79', '79']	['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']	RB	Houston	TX	True	Vanderbilt Commodores	
John Price	['87', '87', '87', '87', '87', '87', '87', '87']	['88', '88', '88', '88', '88', '88', '88', '88']	['79', '79', '79', '79', '79', '79', '79', '79']	['5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6']	RB	Stilwell	KS	True	Kansas State Wildcats	
John Wayne Oliver	['88', '88', '88', '88', '88', '88', '88', '88']	['86', '86', '86', '86', '86', '86', '86', '86']	['78', '78', '78', '78', '78', '78', '78', '78']	['5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8']	IOL	Nashville	TN	True	Ole Miss Rebels	
Jon Mitchell	['92', '92', '92', '92', '92', '92', '92', '92']	['90', '90', '90', '90', '90', '90', '90', '90']	['83', '83', '83', '83', '83', '83', '83', '83']	['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']	CB	Jacksonville	FL	True	Penn State Nittany Lions	
Jonathan Daniels	['95', '95', '95', '95', '95', '95', '95', '95']	['89', '89', '89', '89', '89', '89', '89', '89']	['85', '85', '85', '85', '85', '85', '85', '85']	['5.9', '5.9', '5.9', '5.9', '5.9', '5.9', '5.9', '5.9']	OT	Pensacola	FL	False	False	
Jonathan Echols	['92', '92', '92', '92', '92', '92', '92', '92']	['91', '91', '91', '91', '91', '91', '91', '91']	['86', '86', '86', '86', '86', '86', '86', '86']	['5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8']	TE	Franklin	GA	True	Tennessee Volunteers	
Jonathan Paylor	['90', '90', '90', '90', '90', '90', '90', '90']	['90', '90', '90', '90', '90', '90', '90', '90']	['84', '84', '84', '84', '84', '84', '84', '84']	['5.9', '5.9', '5.9', '5.9', '5.9', '5.9', '5.9', '5.9']	WR	Burlington	NC	False	False	
Jordan Anderson	['91', '91', '91', '91', '91', '91', '91', '91']	['91', '91', '91', '91', '91', '91', '91', '91']	['82', '82', '82', '82', '82', '82', '82', '82']	['5.9', '5.9', '5.9', '5.9', '5.9', '5.9', '5.9', '5.9']	WR	Newport Beach	CA	True	Oregon Ducks	
Jordan Boyd	['88', '88', '88', '88', '88', '88', '88', '88']	['88', '88', '88', '88', '88', '88', '88', '88']	['77', '77', '77', '77', '77', '77', '77', '77']	['5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6']	EDGE	Beech Island	SC	True	Georgia Tech Yellow Jackets	
Jordan Burns	['88', '88', '88', '88', '88', '88', '88', '88']	['89', '89', '89', '89', '89', '89', '89', '89']	['80', '80', '80', '80', '80', '80', '80', '80']	['5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8']	LB	Atlanta	GA	True	Tennessee Volunteers	
Jordan Floyd	['87', '87', '87', '87', '87', '87', '87', '87']	['88', '88', '88', '88', '88', '88', '88', '88']	['77', '77', '77', '77', '77', '77', '77', '77']	['5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6']	OT	Atlanta	GA	True	Georgia Tech Yellow Jackets	
Jordan Lockhart	['87', '87', '87', '87', '87', '87', '87', '87']	['88', '88', '88', '88', '88', '88', '88', '88']	['79', '79', '79', '79', '79', '79', '79', '79']	['5.9', '5.9', '5.9', '5.9', '5.9', '5.9', '5.9', '5.9']	LB	Bellflower	CA	True	Texas Am Aggies	
Jordan Lyle	['94', '94', '94', '94', '94', '94', '94', '94']	['88', '88', '88', '88', '88', '88', '88', '88']	['79', '79', '79', '79', '79', '79', '79', '79']	['5.9', '5.9', '5.9', '5.9', '5.9', '5.9', '5.9', '5.9']	RB	Fort Lauderdale	FL	True	Ohio State Buckeyes	
Jordan Marshall	['96', '96', '96', '96', '96', '96', '96', '96']	['90', '90', '90', '90', '90', '90', '90', '90']	['83', '83', '83', '83', '83', '83', '83', '83']	['6.0', '6.0', '6.0', '6.0', '6.0', '6.0', '6.0', '6.0']	RB	Cincinnati	OH	True	Michigan Wolverines	
Jordan Pride	['92', '92', '92', '92', '92', '92', '92', '92']	['92', '92', '92', '92', '92', '92', '92', '92']	['85', '85', '85', '85', '85', '85', '85', '85']	['5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8']	S	Blountstown	FL	True	Texas Am Aggies	
Jordan Ross	['94', '94', '94', '94', '94', '94', '94', '94']	['98', '98', '98', '98', '98', '98', '98', '98']	['88', '88', '88', '88', '88', '88', '88', '88']	['5.9', '5.9', '5.9', '5.9', '5.9', '5.9', '5.9', '5.9']	EDGE	Birmingham	AL	False	False	
Jordan Ross	['88', '88', '88', '88', '88', '88', '88', '88']	['89', '89', '89', '89', '89', '89', '89', '89']	['81', '81', '81', '81', '81', '81', '81', '81']	['5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8']	WR	Garden Grove	CA	True	Colorado State Rams	
Jordan Seaton	['96', '96', '96', '96', '96', '96', '96', '96']	['93', '93', '93', '93', '93', '93', '93', '93']	['84', '84', '84', '84', '84', '84', '84', '84']	['6.0', '6.0', '6.0', '6.0', '6.0', '6.0', '6.0', '6.0']	OT	Washington	DC	False	False	
Jordan Shipp	['89', '89', '89', '89', '89', '89', '89', '89']	['89', '89', '89', '89', '89', '89', '89', '89']	['78', '78', '78', '78', '78', '78', '78', '78']	['5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8']	WR	Charlotte	NC	False	False	
Jordan Thomas	['93', '93', '93', '93', '93', '93', '93', '93']	['93', '93', '93', '93', '93', '93', '93', '93']	['84', '84', '84', '84', '84', '84', '84', '84']	['5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8']	DL	Ramsey	NJ	True	Georgia Bulldogs	
Jordan Washington	['91', '91', '91', '91', '91', '91', '91', '91']	['90', '90', '90', '90', '90', '90', '90', '90']	['80', '80', '80', '80', '80', '80', '80', '80']	['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']	RB	Long Beach	CA	True	Arizona Wildcats	
Jordan Washington	['88', '88', '88', '88', '88', '88', '88', '88']	['89', '89', '89', '89', '89', '89', '89', '89']	['-', '78', '78', '78', '78', '78', '78', '78']	['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']	TE	Houston	TX	True	Texas Longhorns	
Jordon Johnson-Rubell	['89', '89', '89', '89', '89', '89', '89', '89']	['91', '91', '91', '91', '91', '91', '91', '91']	['84', '84', '84', '84', '84', '84', '84', '84']	['5.9', '5.9', '5.9', '5.9', '5.9', '5.9', '5.9', '5.9']	S	Fort Worth	TX	True	Texas Longhorns	
Josaiah Knight	['88', '88', '88', '88', '88', '88', '88', '88']	['86', '86', '86', '86', '86', '86', '86', '86']	['78', '78', '78', '78', '78', '78', '78', '78']	['5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6']	EDGE	Tallahassee	FL	False	False	
Joseph Anderson	['90', '90', '90', '90', '90', '90', '90', '90']	['88', '88', '88', '88', '88', '88', '88', '88']	['76', '76', '76', '76', '76', '76', '76', '76']	['5.5', '5.5', '5.5', '5.5', '5.5', '5.5', '5.5', '5.5']	EDGE	Saint Louis	MO	True	Iowa Hawkeyes	
Joseph Cryer	['-', '86', '86', '86', '86', '86', '86', '86']	['-', '86', '86', '86', '86', '86', '86', '86']	['-', '78', '78', '78', '78', '78', '78', '78']	['-', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6']	IOL	Many	LA	True	Ole Miss Rebels	
Joseph Dodds	['88', '88', '88', '88', '88', '88', '88', '88']	['88', '88', '88', '88', '88', '88', '88', '88']	['-', '-', '-', '-', '-', '-', '-', '-']	['5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6']	RB	Markham	TX	True	Baylor Bears	
Joseph Jonah-Ajonye	['96', '96', '96', '96', '96', '96', '96', '96']	['93', '93', '93', '93', '93', '93', '93', '93']	['88', '88', '88', '88', '88', '88', '88', '88']	['5.9', '5.9', '5.9', '5.9', '5.9', '5.9', '5.9', '5.9']	DL	Conroe	TX	True	Georgia Bulldogs	
Joseph McVay	['89', '89', '89', '89', '89', '89', '89', '89']	['87', '87', '87', '87', '87', '87', '87', '87']	['78', '78', '78', '78', '78', '78', '78', '78']	['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']	WR	Earle	AR	True	Vanderbilt Commodores	
Joseph Phillips	['93', '93', '93', '93', '93', '93', '93', '93']	['92', '92', '92', '92', '92', '92', '92', '92']	['82', '82', '82', '82', '82', '82', '82', '82']	['5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8']	LB	Tuskegee	AL	True	Auburn Tigers	
Joseph Stone	['88', '88', '88', '88', '88', '88', '88', '88']	['90', '90', '90', '90', '90', '90', '90', '90']	['81', '81', '81', '81', '81', '81', '81', '81']	['5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8']	WR	Fairburn	GA	True	Lsu Tigers	
Josh Alexander-Felton	['87', '87', '87', '87', '87', '87', '87', '87']	['85', '85', '85', '85', '85', '85', '85', '85']	['-', '-', '-', '-', '-', '-', '-', '-']	['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']	DL	Orlando	FL	False	False	
Josh Flowers	['88', '88', '88', '88', '88', '88', '88', '88']	['88', '88', '88', '88', '88', '88', '88', '88']	['81', '81', '81', '81', '81', '81', '81', '81']	['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']	QB	Mobile	AL	True	Mississippi State Bulldogs	
Josh Harrison	['87', '87', '87', '87', '87', '87', '87', '87']	['86', '86', '86', '86', '86', '86', '86', '86']	['76', '76', '76', '76', '76', '76', '76', '76']	['5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6']	EDGE	Arden	NC	True	Wake Forest Demon Deacons	
Josh Joyner	['88', '88', '88', '88', '88', '88', '88', '88']	['87', '87', '87', '87', '87', '87', '87', '87']	['76', '76', '76', '76', '76', '76', '76', '76']	['5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6']	RB	Oxnard	CA	True	Washington State Cougars	
Josh Philostin	['88', '88', '88', '88', '88', '88', '88', '88']	['89', '89', '89', '89', '89', '89', '89', '89']	['80', '80', '80', '80', '80', '80', '80', '80']	['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']	CB	Palm Beach	FL	False	False	
Joshisa Trader	['93', '93', '93', '93', '93', '93', '93', '93']	['95', '95', '95', '95', '95', '95', '95', '95']	['90', '90', '90', '90', '90', '90', '90', '90']	['6.1', '6.1', '6.1', '6.1', '6.1', '6.1', '6.1', '6.1']	WR	Miami	FL	False	False	
Joshua Clarke	['88', '88', '88', '88', '88', '88', '88', '88']	['87', '87', '87', '87', '87', '87', '87', '87']	['78', '78', '78', '78', '78', '78', '78', '78']	['5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6']	CB	Oakton	VA	True	Virginia Tech Hokies	
Joshua Glanz	['87', '87', '87', '87', '87', '87', '87', '87']	['87', '87', '87', '87', '87', '87', '87', '87']	['78', '78', '78', '78', '78', '78', '78', '78']	['5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6']	OT	Chula Vista	CA	True	Ucla Bruins	
Joshua Jackson	['88', '88', '88', '88', '88', '88', '88', '88']	['88', '88', '88', '88', '88', '88', '88', '88']	['78', '78', '78', '78', '78', '78', '78', '78']	['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']	WR	New Orleans	LA	True	Tulane Green Wave	
Joshua Lair	['89', '89', '89', '89', '89', '89', '89', '89']	['89', '89', '89', '89', '89', '89', '89', '89']	['79', '79', '79', '79', '79', '79', '79', '79']	['-', '-', '-', '-', '-', '-', '-', '-']	S	Missouri City	TX	False	False	
Joshua Smith	['89', '89', '89', '89', '89', '89', '89', '89']	['89', '89', '89', '89', '89', '89', '89', '89']	['-', '-', '-', '-', '-', '-', '-', '-']	['-', '-', '-', '-', '5.5', '5.5', '5.5', '5.5']	TE	Crandall	TX	False	False	
Josiah Brown	['-', '90', '90', '90', '90', '90', '90', '90']	['-', '90', '90', '90', '90', '90', '90', '90']	['-', '82', '82', '82', '82', '82', '82', '82']	['-', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']	ATH	Hicksville	NY	True	Penn State Nittany Lions	
Josiah Brown	['-', '-', '-', '-', '-', '-', '-', '90']	['-', '-', '-', '-', '-', '-', '-', '90']	['-', '-', '-', '-', '-', '-', '-', '82']	['-', '-', '-', '-', '-', '-', '-', '5.7']	ATH	Malverne	NY	True	Penn State Nittany Lions	
Josiah Davis	['88', '88', '88', '88', '88', '88', '88', '88']	['89', '89', '89', '89', '89', '89', '89', '89']	['79', '79', '79', '79', '79', '79', '79', '79']	['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']	S	Nashville	GA	True	Florida Gators	
Josiah Martin	['87', '87', '87', '87', '87', '87', '87', '87']	['87', '87', '87', '87', '87', '87', '87', '87']	['78', '78', '78', '78', '78', '78', '78', '78']	['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']	WR	Denton	TX	True	Boston College Eagles	
Josiah Thompson	['97', '97', '97', '97', '97', '97', '97', '97']	['94', '94', '94', '94', '94', '94', '94', '94']	['85', '85', '85', '85', '85', '85', '85', '85']	['5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8']	OT	Dillon	SC	True	South Carolina Gamecocks	
JuJuan Johnson	['90', '90', '90', '90', '90', '90', '90', '90']	['90', '90', '90', '90', '90', '90', '90', '90']	['80', '80', '80', '80', '80', '80', '80', '80']	['5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8']	CB	Lafayette	LA	True	Lsu Tigers	
Judah Jenkins	['86', '86', '86', '86', '86', '86', '86', '86']	['85', '85', '85', '85', '85', '85', '85', '85']	['75', '75', '75', '75', '75', '75', '75', '75']	['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']	CB	Olney	MD	True	Indiana Hoosiers	
Jude Foster	['86', '86', '86', '86', '86', '86', '86', '86']	['87', '87', '87', '87', '87', '87', '87', '87']	['78', '78', '78', '78', '78', '78', '78', '78']	['5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6']	IOL	Baton Rouge	LA	True	Ole Miss Rebels	
Juelz Goff	['88', '88', '88', '88', '88', '88', '88', '88']	['87', '87', '87', '87', '87', '87', '87', '87']	['77', '77', '77', '77', '77', '77', '77', '77']	['5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6']	RB	York	PA	True	Pittsburgh Panthers	
Julian Johnson	['88', '88', '88', '88', '88', '88', '88', '88']	['88', '88', '88', '88', '88', '88', '88', '88']	['77', '77', '77', '77', '77', '77', '77', '77']	['5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6']	TE	Aurora	IL	True	Minnesota Golden Gophers	
Julian Sayin	['98', '98', '98', '98', '98', '98', '98', '98']	['98', '98', '98', '98', '98', '98', '98', '98']	['91', '91', '91', '91', '91', '91', '91', '91']	['6.1', '6.1', '6.1', '6.1', '6.1', '6.1', '6.1', '6.1']	QB	Carlsbad	CA	True	Alabama Crimson Tide	
Julius Pope	['89', '89', '89', '89', '89', '89', '89', '89']	['90', '90', '90', '90', '90', '90', '90', '90']	['79', '79', '79', '79', '79', '79', '79', '79']	['5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8', '5.8']	LB	Batesville	MS	True	Arkansas Razorbacks	
Julius Tate	['86', '86', '86', '86', '86', '86', '86', '86']	['87', '87', '87', '87', '87', '87', '87', '87']	['-', '-', '-', '-', '75', '75', '75', '75']	['5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6', '5.6']	IOL	Greenville	SC	True	Northwestern Wildcats	
Justice Williams	['91', '91', '91', '91', '91', '91', '91', '91']	['87', '87', '87', '87', '87', '87', '87', '87']	['-', '-', '-', '-', '79', '79', '79', '79']	['5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7', '5.7']	WR	Westlake Village	CA	True	Washington Huskies	
